parent_id,child_id,rel_type
-100000000005387972,-100000000005834207,HAS_LOCALITY
-100000000005387972,-100000000005834208,HAS_LOCALITY
-100000000005387972,-100000000005834211,HAS_LOCALITY
-100000000005387972,-100000000005834212,HAS_LOCALITY
-100000000005387972,-100000000005834205,HAS_LOCALITY
-100000000005387972,-100000000005834209,HAS_LOCALITY
-100000000005387972,-100000000005834202,HAS_LOCALITY
-100000000005387972,-100000000005834210,HAS_LOCALITY
-100000000005399819,-100000000005501805,HAS_LOCALITY
-100000000005399819,-100000000005501801,HAS_LOCALITY
-100000000005399819,-100000000005501802,HAS_LOCALITY
-100000000005399819,-100000000005501803,HAS_LOCALITY
-100000000005399819,-100000000005501800,HAS_LOCALITY
-100000000005399819,-100000000005501804,HAS_LOCALITY
-100000000005387973,-100000000005834387,HAS_LOCALITY
-100000000005387973,-100000000005834384,HAS_LOCALITY
-100000000005387973,-100000000005834385,HAS_LOCALITY
-100000000005387973,-100000000005834383,HAS_LOCALITY
-100000000005387973,-100000000005805819,HAS_LOCALITY
-100000000005387973,-100000000005834382,HAS_LOCALITY
-100000000005387973,-100000000005834386,HAS_LOCALITY
-100000000005387804,-100000000005502945,HAS_LOCALITY
-100000000005387804,-100000000005502950,HAS_LOCALITY
-100000000005387804,-100000000005502947,HAS_LOCALITY
-100000000005387804,-100000000005502946,HAS_LOCALITY
-100000000005387804,-100000000005502949,HAS_LOCALITY
-100000000005387804,-100000000005502948,HAS_LOCALITY
-100000000005387806,-100000000005502971,HAS_LOCALITY
-100000000005387806,-100000000005502974,HAS_LOCALITY
-100000000005387806,-100000000005502970,HAS_LOCALITY
-100000000005387806,-100000000005502969,HAS_LOCALITY
-100000000005387806,-100000000005502973,HAS_LOCALITY
-100000000005387806,-100000000005502972,HAS_LOCALITY
-100000000005387805,-100000000005502990,HAS_LOCALITY
-100000000005387805,-100000000005502994,HAS_LOCALITY
-100000000005387805,-100000000005502989,HAS_LOCALITY
-100000000005387805,-100000000005502995,HAS_LOCALITY
-100000000005387805,-100000000005502992,HAS_LOCALITY
-100000000005387805,-100000000005502993,HAS_LOCALITY
-100000000005400829,-100000000005503540,HAS_LOCALITY
-100000000005400829,-100000000005503544,HAS_LOCALITY
-100000000005400829,-100000000005503547,HAS_LOCALITY
-100000000005400829,-100000000005503548,HAS_LOCALITY
-100000000005400829,-100000000005503546,HAS_LOCALITY
-100000000005400829,-100000000005503545,HAS_LOCALITY
-100000000005400829,-100000000005503541,HAS_LOCALITY
-100000000005400829,-100000000005503543,HAS_LOCALITY
-100000000005400829,-100000000005503542,HAS_LOCALITY
-100000000005399824,-100000000005478265,HAS_LOCALITY
-100000000005399824,-100000000005478234,HAS_LOCALITY
-100000000005399824,-100000000005478143,HAS_LOCALITY
-100000000005399824,-100000000005478137,HAS_LOCALITY
-100000000005399824,-100000000005478149,HAS_LOCALITY
-100000000005399824,-100000000005478108,HAS_LOCALITY
-100000000005399824,-100000000005478121,HAS_LOCALITY
-100000000005399824,-100000000005478130,HAS_LOCALITY
-100000000005399822,-100000000005748672,HAS_LOCALITY
-100000000005399822,-100000000005748670,HAS_LOCALITY
-100000000005399822,-100000000005748673,HAS_LOCALITY
-100000000005399822,-100000000005748669,HAS_LOCALITY
-100000000005399822,-100000000005748671,HAS_LOCALITY
-100000000005399822,-100000000005748668,HAS_LOCALITY
-100000000005399822,-100000000005748674,HAS_LOCALITY
-100000000005399822,-100000000005748667,HAS_LOCALITY
-100000000005399823,-100000000005457508,HAS_LOCALITY
-100000000005399823,-100000000005457503,HAS_LOCALITY
-100000000005399823,-100000000005457501,HAS_LOCALITY
-100000000005399823,-100000000005457507,HAS_LOCALITY
-100000000005399823,-100000000005457505,HAS_LOCALITY
-100000000005399823,-100000000005457504,HAS_LOCALITY
-100000000005399823,-100000000005457509,HAS_LOCALITY
-100000000005399823,-100000000005457502,HAS_LOCALITY
-100000000005399823,-100000000005457506,HAS_LOCALITY
-100000000005400833,-100000000005834061,HAS_LOCALITY
-100000000005400833,-100000000005834059,HAS_LOCALITY
-100000000005400833,-100000000005834067,HAS_LOCALITY
-100000000005400833,-100000000005834062,HAS_LOCALITY
-100000000005400833,-100000000005834058,HAS_LOCALITY
-100000000005400833,-100000000005834068,HAS_LOCALITY
-100000000005400833,-100000000005834071,HAS_LOCALITY
-100000000005400833,-100000000005834069,HAS_LOCALITY
-100000000005400833,-100000000005834070,HAS_LOCALITY
-100000000005400833,-100000000005834066,HAS_LOCALITY
-100000000005400833,-100000000005834065,HAS_LOCALITY
-100000000005400833,-100000000005834063,HAS_LOCALITY
-100000000005400833,-100000000005834064,HAS_LOCALITY
-100000000005400833,-100000000005834072,HAS_LOCALITY
-100000000005400833,-100000000005834060,HAS_LOCALITY
-100000000005411466,-100000000005411494,HAS_LOCALITY
-100000000005411466,-100000000005411482,HAS_LOCALITY
-100000000005411466,-100000000005411485,HAS_LOCALITY
-100000000005411466,-100000000005411492,HAS_LOCALITY
-100000000005411466,-100000000005411488,HAS_LOCALITY
-100000000005411466,-100000000005411491,HAS_LOCALITY
-100000000005411466,-100000000005411481,HAS_LOCALITY
-100000000005411466,-100000000005411480,HAS_LOCALITY
-100000000005411466,-100000000005411483,HAS_LOCALITY
-100000000005411466,-100000000005411493,HAS_LOCALITY
-100000000005411466,-100000000005411486,HAS_LOCALITY
-100000000005411466,-100000000005411489,HAS_LOCALITY
-100000000005411466,-100000000005411484,HAS_LOCALITY
-100000000005411466,-100000000005411487,HAS_LOCALITY
-100000000005411466,-100000000005411495,HAS_LOCALITY
-100000000005411466,-100000000005411490,HAS_LOCALITY
-100000000005411287,-100000000005411293,HAS_LOCALITY
-100000000005411287,-100000000005411290,HAS_LOCALITY
-100000000005411287,-100000000005411289,HAS_LOCALITY
-100000000005411287,-100000000005411292,HAS_LOCALITY
-100000000005411287,-100000000005411295,HAS_LOCALITY
-100000000005411287,-100000000005411291,HAS_LOCALITY
-100000000005411287,-100000000005411294,HAS_LOCALITY
-100000000005399821,-100000000005499328,HAS_LOCALITY
-100000000005399821,-100000000005499327,HAS_LOCALITY
-100000000005399821,-100000000005457539,HAS_LOCALITY
-100000000005399821,-100000000005457540,HAS_LOCALITY
-100000000005399821,-100000000005457541,HAS_LOCALITY
-100000000005399826,-100000000005412010,HAS_LOCALITY
-100000000005399826,-100000000005412000,HAS_LOCALITY
-100000000005399826,-100000000005412003,HAS_LOCALITY
-100000000005399826,-100000000005412002,HAS_LOCALITY
-100000000005399826,-100000000005411998,HAS_LOCALITY
-100000000005399826,-100000000005412008,HAS_LOCALITY
-100000000005399826,-100000000005412005,HAS_LOCALITY
-100000000005399826,-100000000005412007,HAS_LOCALITY
-100000000005399826,-100000000005411996,HAS_LOCALITY
-100000000005399826,-100000000005411997,HAS_LOCALITY
-100000000005399826,-100000000005412001,HAS_LOCALITY
-100000000005399826,-100000000005412006,HAS_LOCALITY
-100000000005399826,-100000000005412004,HAS_LOCALITY
-100000000005399826,-100000000005411999,HAS_LOCALITY
-100000000005399826,-100000000005412009,HAS_LOCALITY
-100000000014364561,-100000000014364023,HAS_LOCALITY
-100000000014364561,-100000000014364023,HAS_LOCALITY
-100000000005762155,-100000000005762146,HAS_BLOC
-100000000005762155,-100000000005762148,HAS_BLOC
-100000000005762156,-100000000005762145,HAS_BLOC
-100000000005762156,-100000000005762149,HAS_BLOC
-100000000005762152,-100000000005762144,HAS_BLOC
-100000000005762152,-100000000005762147,HAS_BLOC
-100000000005762153,-100000000005762151,HAS_BLOC
-100000000005762153,-100000000005762143,HAS_BLOC
-100000000005762154,-100000000005762142,HAS_BLOC
-100000000005762154,-100000000005762150,HAS_BLOC
-100000000005804100,-100000000005804093,HAS_BLOC
-100000000005804100,-100000000005804095,HAS_BLOC
-100000000005804100,-100000000005804096,HAS_BLOC
-100000000005804100,-100000000005804097,HAS_BLOC
-100000000005804100,-100000000005804098,HAS_BLOC
-100000000005804100,-100000000005804094,HAS_BLOC
-100000000005508373,-100000000005843184,HAS_BLOC
-100000000005508373,-100000000005843183,HAS_BLOC
