id,name,ref,highway
135999554,avenue muhumba,"",unclassified
151042548,avenue corniche,"",residential
151042623,avenue hecq,"",residential
360298471,avenue mwanga,"",residential
151042696,avenue de la ruzizi,"",residential
151042693,avenue du tanganyika,"",residential
151042686,avenue du plateau,"",residential
195926344,avenue de la montagne,"",residential
165915710,"",rn29,primary
321337371,pont ruzizi i,"",unclassified
135999580,avenue de nya-wera,"",residential
97283087,avenue de la résidence,"",residential
135999573,avenue du gouverneur,"",residential
151042542,petite corniche de nyofu,"",residential
583498548,avenue de l'hippodrome,"",tertiary
583498547,avenue de l'hippodrome,"",tertiary
583498545,avenue du gouverneur,"",residential
583470716,avenue patrice emery lumumba,rn29,primary
583470715,avenue patrice emery lumumba,rn29,primary
151042711,avenue ulindi,"",residential
151042498,avenue sinelac,"",residential
151042508,avenue saïo,"",residential
151042490,avenue kasaï,"",residential
583991649,avenue de la cathédrale,"",residential
135999592,avenue de la cathédrale,"",residential
583991647,avenue de la cathédrale,"",residential
135999547,avenue mbaki,"",residential
583991648,avenue de la cathédrale,"",residential
195927584,avenue de l'athénée,"",residential
583991645,avenue de l'athénée,"",residential
135768898,avenue de la cathédrale,"",tertiary
1001811913,avenue du maniema,"",residential
583991643,avenue mbaki,"",residential
97283024,avenue patrice emery lumumba,rn29,primary
736829550,"",rn 5,primary
736829551,"",rn 5,primary
648488324,"",rn 5,primary
648488325,"",rn 5,primary
346392934,"",rn5,trunk
346392933,"",rn5,trunk
196800789,"",rn5,trunk
196800788,"",rn5,trunk
736829557,"",rn 5,primary
736829556,"",rn 5,primary
304610174,"",rn 5,primary
33595376,"",rn5,trunk
381492160,"",rn5,trunk
381492158,"",rn5,trunk
381492162,"",rn5,trunk
381492161,"",rn5,trunk
199111329,"",rn5,trunk
381036954,"",rn5,trunk
381036947,"",rn5,trunk
199111330,"",rn5,trunk
197146570,"",rn5,trunk
805253472,"",rn5,trunk
805253471,"",rn5,trunk
196689657,"",rn5,trunk
79495751,avenue patrice emery lumumba,rn29,primary
151042578,avenue du lac,"",residential
151042505,avenue du kahuzi,"",residential
1041271102,"",nr11,trunk
849283647,petite route,"",path
849283649,route,"",residential
798915938,"",rn5,trunk
97283252,"",rn30,trunk
123463156,"",rn 4,primary
123463147,"",rn30,trunk
33676883,"",rn5,trunk
436613903,"",rp 108,secondary
65976183,"",rn 4,primary
1262178847,"",rn 4,primary
1262178848,"",rn 4,primary
940722315,"",rn2,trunk
589190829,sabinyo gorge trail,"",path
196689656,"",rn5,trunk
196689379,"",rn5,trunk
196689378,"",rn5,trunk
197391139,"",rn5,trunk
197391142,"",rn5,trunk
97282708,"",rn5,trunk
197322835,"",rn5,trunk
197386684,"",rn5,trunk
197391138,"",rn5,trunk
620520341,"",rn5,trunk
197391141,"",rn5,trunk
381720533,"",rn5,trunk
620520340,"",rn5,trunk
197386685,"",rn5,trunk
197322834,"",rn5,trunk
865567363,"",rn5,trunk
197322833,"",rn5,trunk
197322836,"",rn5,trunk
882011932,"",rn5,trunk
882011933,"",rn5,trunk
198680623,"",rn5,trunk
198680631,"",rn5,trunk
198680630,"",rn5,trunk
198680633,"",rn5,trunk
198680628,"",rn5,trunk
198680634,"",rn5,trunk
198680629,"",rn5,trunk
198680635,"",rn5,trunk
197146571,"",rn5,trunk
423653506,avenue fizi,"",residential
196672176,avenue kabare,"",residential
196669230,pont de mulongwe,rn5,trunk
196669247,avenue virunga,"",residential
196669233,avenue virunga,"",residential
196669231,"",rn5,trunk
1006770361,"",rn5,trunk
470818601,"",rn5,trunk
470818613,"",rn5,trunk
470818608,"",rn5,trunk
470818611,"",rn5,trunk
150675234,"",rn30,trunk
423657228,"",rn30,trunk
423657227,"",rn5,trunk
556599881,"",rn30,trunk
620517619,"",rn5,trunk
620517618,"",rn5,trunk
620517620,"",rn5,trunk
317414665,"",rn5,trunk
197802866,"",rn5,trunk
197802865,"",rn5,trunk
1079206208,karisimbi trail,"",path
1326145221,karisimbi summit path,"",path
368143234,mount sabinyo trail,"",path
379532310,"",nr18,primary
509343219,"",rn28,primary
200658370,"",rn2,trunk
200658369,"",rn2,trunk
940659532,"",rn2,trunk
470692756,avenue de la poste,rn29,primary
470692755,avenue de la presse,rn29,primary
939460997,place de l'indépendance,"",trunk
470812922,avenue industrielle,rn2;rn5,trunk
151042688,avenue de mahenge,"",residential
360582576,avenue patrice emery lumumba,rn29,primary
287886699,mahenge,"",residential
135767810,avenue saïo,"",tertiary
151042523,boulevard de l'athénée,"",residential
198238893,"",rn5,trunk
198238895,"",rn5,trunk
198238892,"",rn5,trunk
198238897,"",rn5,trunk
1031029212,"",rn5,trunk
1031029211,"",rn5,trunk
34146804,"",rn5,trunk
382628544,"",rn5,trunk
33674238,"",rn5,trunk
33661899,"",rn5,trunk
382628545,"",rn5,trunk
195031100,"",rn2,trunk
196799535,"",rn5,trunk
196799538,"",rn5,trunk
857753676,"",rn5,trunk
857618053,"",rn5,trunk
961906596,"",rn5,trunk
961906595,"",rn5,trunk
857618052,"",rn5,trunk
197451647,"",rn5,trunk
197843504,"",rn5,trunk
317414661,"",rn5,trunk
196799536,"",rn5,trunk
196799537,"",rn5,trunk
197807814,"",rn5,trunk
317414662,"",rn5,trunk
620517616,"",rn5,trunk
620517615,"",rn5,trunk
620517617,"",rn5,trunk
620517614,"",rn5,trunk
150675196,"",rn5,trunk
150675165,"",rn5,trunk
613411824,kabale–kisoro–bunagana road,"",unclassified
508543463,"",rn28,primary
579335491,"",rn28,primary
508543464,"",rn28,primary
322692643,"",rn2,trunk
428572590,"",rs1031,tertiary
1059300777,"",rn2,trunk
1059300778,"",rn2,trunk
508542844,"",rn2,trunk
216883105,"",rp1030,tertiary
216883106,"",rp1030,tertiary
216547011,"",rp1030,tertiary
216546988,"",rp1030,tertiary
216546989,"",rp1030,tertiary
211047745,"",rp1030,tertiary
214852248,"",rp1030,tertiary
849821926,"",rp1030,secondary
850199388,"",rp1030,secondary
942138197,"",rp1030,secondary
454642705,"",rs1031,tertiary
942138199,"",rp1030,secondary
211900921,"",rp1030,secondary
211900920,"",rp1030,secondary
211935048,"",rs1031,tertiary
942138196,"",rp1030,secondary
942138195,"",rs1031,tertiary
211944431,"",rs1031,tertiary
454743219,"",rs1031,tertiary
1201604954,"",rp1030,residential
579335493,"",rn28,primary
48965011,"",rn2,trunk
508542842,"",rn2,trunk
508542843,"",rn2,trunk
508542845,"",rn2,trunk
198882793,"",rp1030,unclassified
211047359,"",rp1030,secondary
97206733,"",rp1030,secondary
50149874,"",rp529,primary
1199004702,"",rp529,primary
1199004703,"",rp529,primary
453820416,"",rp1030,secondary
1201604955,"",rp1030,residential
690319211,"",rn2,trunk
453999869,"",rp1030,secondary
487452543,"",rp1030,secondary
487452540,"",rp1030,secondary
211047355,"",rp1030,secondary
211686022,"",rp1030,secondary
211686020,"",rp1030,secondary
33661376,"",rp529,primary
973998868,"",rp529,primary
617990206,"",rp529,primary
617990205,"",rp529,primary
50149890,"",rp529,primary
211686017,"",rp1030,secondary
617841462,"",rp529,primary
617841461,"",rp529,primary
421031189,"",rp529,primary
454743220,"",rs1031,tertiary
1157211528,\,"",path
1170437913,\,"",path
1157202219,"",rp1030,secondary
1157202218,"",rp1030,secondary
1157202217,"",rp1030,secondary
1254933342,"",rp1030,secondary
1254933341,"",rp1030,secondary
97206803,"",rp1030,secondary
1254927110,"",rp1030,secondary
1254927109,"",rp1030,secondary
1157202216,"",rp1030,secondary
940832896,"",rp1030,secondary
263859526,"",rn2,trunk
612195206,"",rn2,trunk
941143572,"",rn2,trunk
940979102,"",rp529,primary
421031190,"",rp529,primary
940979104,"",rp529,primary
1180421524,trilho,"",path
1180420930,trilho,"",path
198757735,"",rp529,primary
1180419895,caminho pedestre,"",path
617990203,"",rp529,primary
1193104561,"",rp529,primary
1193104572,"",rp529,primary
1193104573,"",rp529,primary
1193104559,"",rp529,primary
1193104560,"",rp529,primary
617990184,"",rp529,primary
617990185,"",rp529,primary
613318886,"",rp529,primary
613318883,"",rp529,primary
420875864,"",rp529,primary
420875863,"",rp529,primary
617990200,"",rp529,primary
617990197,"",rp529,primary
554996420,"",rp529,primary
554996421,"",rp529,primary
617990204,"",rp529,primary
941349402,"",rn2,trunk
195285548,"",rn2,trunk
963185297,"",rn2,trunk
941143570,"",rn2,trunk
195378088,"",rn2,trunk
1180099428,"",rn2,trunk
195580109,"",rn2,trunk
195580108,pont mubimbi,rn2,trunk
479690281,avenue du mont goma,"",tertiary
479783975,avenue du port,"",residential
696762312,avenue du port,"",residential
690332512,"",rn2,trunk
537252510,rue lyn lusi,"",primary
479690290,rue lyn lusi,"",primary
70192998,rue lyn lusi,"",primary
150812841,avenue ecoles,"",residential
150921787,avenue ecoles,"",residential
150921661,avenue walikale,"",residential
70193392,avenue walikale,"",residential
480079864,"",rn2,trunk
196125601,"",rn2,trunk
941715210,"",rn2,trunk
193638674,avenue mukosasenge,"",residential
150837140,avenue murara denis paluku,"",residential
479387674,"",rn2,trunk
479387675,"",rn2,trunk
198752919,"",rn2,trunk
940861871,"",rn2,trunk
210566376,"",rn2,trunk
612195208,"",rn2,trunk
940832897,"",rn2,trunk
940832902,"",rn2,trunk
210566375,"",rn2,trunk
940858259,"",rn2,trunk
195070405,"",rn2,trunk
195070406,"",rn2,trunk
33694701,"",rn2,trunk
195031101,"",rn2,trunk
210647032,"",rn2,trunk
940988626,"",rn2,trunk
941122447,"",rn2,trunk
210647033,"",rn2,trunk
198735184,"",rn2,trunk
941459807,kilomètre témoin,"",secondary
150837260,avenue itebero,"",residential
150837305,avenue muteberwa,"",residential
941811178,kilomètre témoin,"",secondary
150921574,avenue lowa,"",residential
150837433,avenue maniema,"",residential
150837172,avenue fikiri,"",residential
941745045,kilomètre témoin,"",secondary
150837276,avenue coin du marché,"",residential
150837426,avenue kabare,"",residential
150837436,avenue uvira,"",residential
150837453,avenue kabare,"",residential
150837222,avenue pangi,"",residential
150837523,avenue nyiragongo,"",residential
150837499,avenue bunia,"",residential
150812864,kilomètre témoin,"",secondary
941459814,"",rn2,trunk
479690293,"",rn2,trunk
161388162,avenue du port,"",residential
479689800,avenue de la frontière,"",unclassified
690332508,avenue du port,"",unclassified
941459815,"",rn2,trunk
150813213,avenue masisi,"",residential
150813038,avenue coin du lac,"",residential
150837080,avenue ndalaga,"",residential
150837414,avenue kasika,"",residential
193690132,avenue bikindwe,"",residential
491654567,avenue mweso,"",residential
150837079,avenue luotu,"",residential
150837356,avenue bulende,"",residential
947618985,avenue luotu,"",residential
941426296,avenue kyambogho,"",residential
49495472,"",rn2,trunk
483474496,avenue des grevilleas,"",residential
671952141,avenue de la révolution,"",residential
508291412,avenue de la corniche,"",primary
825213081,avenue de la corniche,"",primary
825213082,avenue de la corniche,"",primary
825213083,avenue de la corniche,"",primary
150921823,avenue accasias,"",residential
483474498,avenue des grevilleas,"",residential
150921831,avenue tulipier,"",residential
150921438,avenue orchidée,"",residential
150921470,avenue des orchidées,"",residential
150921441,avenue des grevilleas,"",residential
70193003,boulevard kanyamuhanga,"",primary
508963723,avenue accasias,"",residential
330891146,avenue parallèle,"",residential
150921793,avenue tulipiers,"",residential
130944433,rue lyn lusi,"",residential
150921679,avenue parallèle,"",residential
150921630,avenue tulipiers,"",residential
479687741,avenue de la corniche,"",tertiary
671444185,avenue de la corniche,"",tertiary
671444203,avenue de la corniche,"",tertiary
479689318,avenue de la corniche,"",primary
600250907,boulevard karisimbi,"",tertiary
696762311,avenue du port,"",residential
70193388,avenue des ibis,"",residential
150921836,avenue des tulipiers,"",unclassified
479687739,boulevard karisimbi,"",tertiary
479690292,rue lyn lusi,"",primary
625060171,rue lyn lusi,"",primary
70193383,avenue du gouverneur,"",tertiary
941745044,avenue du 20 mai,rn2,trunk
947610228,avenue du 20 mai,rn2,trunk
941830063,avenue de l'aéroport,rn2,trunk
941830064,avenue de l'aéroport,rn2,trunk
479690305,rond point rutshuru,rn2,trunk
479686680,boulevard karisimbi,"",primary
479690276,boulevard karisimbi,"",primary
150921703,avenue beni,"",residential
150921812,avenue peligan,"",residential
150921698,avenue des mésanges,"",residential
479690299,boulevard kanyamuhanga,"",primary
479690306,boulevard kanyamuhanga,"",primary
926899830,rond-point bdegl,"",primary
150921671,avenue mobutu,"",residential
941430787,avenue kyambogho,"",residential
257846705,avenue kyambogho,"",residential
941430789,avenue luotu,"",residential
493887319,avenue kindu 2,"",residential
150837259,avenue lubango,"",residential
150837404,avenue katoyi i,"",residential
150837335,avenue katoyi 2,"",residential
150813166,avenue katoyi 1,"",residential
941430791,avenue kindu 2,"",residential
193556146,avenue bwisha,"",residential
494612034,avenue maendeleo,"",residential
150813269,avenue bingombe,"",residential
941814464,kilomètre témoin,"",secondary
947610231,kilomètre témoin,"",secondary
150837457,avenue tueshimiane,"",residential
150813262,avenue de la lave,"",residential
150837291,avenue optigo,"",residential
150813147,avenue de la paix,"",residential
150813221,avenue buhimba,"",residential
941814465,avenue de la paix,"",residential
498643894,avenue tongile,"",residential
150837128,avenue mungule,"",residential
941426291,avenue tongile,"",residential
498643891,avenue katoyi,"",tertiary
150813216,avenue géometres,"",tertiary
97206747,avenue résidence,"",secondary
150812703,avenue du 30 juin,"",residential
690332528,"",rn2,trunk
479689884,entree president,"",residential
668890182,avenue du musée 10,"",residential
150813110,avenue présidentielle,"",residential
941420193,"",rn2,trunk
927976356,"",rn2,trunk
665094317,avenue alindi,"",residential
150837108,avenue uvira,"",residential
193648793,avenue kasavubu,"",residential
941850494,avenue de l'aéroport,rn2,trunk
150837087,avenue busimba,"",residential
150812747,avenue de la plaine,"",residential
150837145,avenue bigaruka,"",residential
150837309,avenue potopoto,"",residential
193556211,avenue mulamba,"",residential
150813255,avenue 2 antennes,"",residential
150837438,avenue bugiti,"",residential
941834329,avenue de l'aéroport,rn2,trunk
479780489,avenue uélé,"",residential
150837528,avenue de l'eveché,"",residential
150837322,avenue lumumba,"",residential
150837238,avenue ruwenzori,"",residential
150837443,avenue du collège,"",residential
70192995,"",rn2,trunk
196125603,"",rn2,trunk
196125594,"",rn2,trunk
690332521,avenue du 20 mai,rn2,trunk
479690295,avenue du 20 mai,rn2,trunk
940659530,"",rn2,trunk
947624743,avenue de l'aéroport,rn2,trunk
947613899,avenue de l'aéroport,rn2,trunk
479690307,avenue de l'aéroport,rn2,trunk
150812698,avenue muungano,"",residential
941824906,avenue muungano,"",residential
941824909,avenue baulirwa,"",residential
941824904,avenue mutondwa,"",residential
941824910,avenue baulirwa,"",residential
941824911,avenue mutute,"",residential
600388089,avenue mutondwa,"",residential
940690310,avenue mutondwa,"",residential
480096102,avenue baulirwa,"",residential
480096116,avenue buhene,"",unclassified
480096099,avenue mulo,"",residential
480096085,avenue mutute,"",residential
941824912,avenue buhene,"",unclassified
480041481,"",rn2,trunk
927972126,"",rn2,trunk
941369227,"",rn2,trunk
480049191,avenue pacification,"",unclassified
480044922,avenue mirugi,"",residential
299124271,rue musienene,"",residential
481206953,"",rn2,trunk
485306309,"",rn2,trunk
480049184,avenue maéne,"",residential
150837474,avenue lembi,"",residential
941452674,"",rn2,trunk
150812912,avenue du lac,"",residential
690332529,avenue du lac,"",secondary
150921491,avenue du musée 8,"",residential
150921586,avenue du musée 7,"",residential
150813014,avenue du musée,"",residential
653637114,avenue du lac,"",secondary
479689862,avenue du musée 11,"",residential
927976349,avenue résidentiel,"",residential
150812880,avenue du musée 10,"",residential
257970162,avenue du musée,"",residential
193247337,avenue du musée 10,"",residential
150813132,avenue du musée 10,"",residential
508960426,avenue du musée 9,"",residential
150813036,avenue du musée 9,"",residential
150813098,avenue du musée 7,"",residential
150812765,avenue de la paix,"",residential
150813246,avenue alindi,"",residential
479690291,rond-point bdegl,"",primary
479690298,rue lyn lusi,"",primary
623879487,rue lyn lusi,"",primary
479690286,boulevard karisimbi,"",tertiary
479690287,avenue accasias,"",residential
150921792,avenue du gouverneur,"",residential
508963720,rue lyn lusi,"",residential
479689113,avenue jacarandas,"",residential
479687737,avenue butembo,"",residential
479687849,avenue apendao,"",residential
690332515,avenue apendao,"",residential
150921826,avenue bougainvilliers,"",residential
941824907,kilomètre témoin,"",secondary
193556197,avenue lualua,"",residential
485961486,avenue du 30 m,"",residential
193556196,avenue wapole,"",residential
193676711,avenue de l'avenir,"",residential
941824908,avenue muungano,"",residential
491290282,avenue masali,"",residential
193556189,avenue lumumba,"",residential
941459808,kilomètre témoin,"",secondary
150813076,avenue mugara,"",residential
150837294,avenue mahindule,"",residential
193556169,avenue mapinduzi,"",residential
150837412,avenue munzenze,"",residential
489331002,avenue tengeneza,"",residential
941426299,avenue mapinduzi,"",residential
193556170,avenue salongo,"",residential
150837489,avenue de la paix,"",residential
193660568,avenue itala,"",residential
480822215,avenue du plateau,"",residential
947627977,avenue du géomètre,"",residential
150812728,avenue bilati,"",residential
150837357,avenue du géomètre,"",residential
257846692,avenue nyandondo,"",residential
941362554,"",rn2,trunk
941355598,"",rn2,trunk
947666597,"",rn2,trunk
479941149,"",rn2,trunk
927972127,"",rn2,trunk
480003502,"",rn2,trunk
945902831,"",rn2,trunk
940659537,"",rn2,trunk
150813201,avenue de la paix,"",residential
150813119,avenue du musée 7,"",residential
150813022,avenue alindi,"",residential
599909933,avenue du lac,"",residential
599909934,avenue du lac 1,"",residential
193242607,avenue du lac,"",residential
193103870,avenue de la paix,"",residential
690332527,avenue de la paix,"",residential
150813211,avenue de la paix,"",residential
150812845,avenue de la paix,"",residential
150812752,avenue de la paix,"",residential
150813171,avenue de la paix,"",residential
150813074,avenue de la paix,"",residential
940659536,"",rn2,trunk
906745474,from rn2 (drc) to nr18 (rw),"",secondary
676182815,from rn2 (drc) to nr18 (rw),"",secondary
787191084,"",rn2,trunk
939282839,"",rn2,trunk
